order_id,customer_id,restaurant_id,agent_id,order_placed_at,order_accepted_at,order_delivered_at,order_status,total_amount,discount_amount,delivery_fee,tax_amount,final_amount,delivery_distance_km,estimated_delivery_time,actual_delivery_time,delivery_city,delivery_pincode,order_source,promo_code
ORD0000121,CUST045582,REST04488,AGENT02226,2026-05-14 17:50:39,2026-05-14 17:56:39,2026-05-14 18:33:39,DELIVERED,1178,153,56,58.9,1139.9,5.02,55,32,Delhi,549032,IOS,PROMO0360
ORD0000122,CUST026198,REST08141,AGENT01272,2026-05-06 23:32:32,2026-05-06 23:38:32,2026-05-07 00:27:32,DELIVERED,622,130,40,31.1,563.1,1.08,59,30,Gurgaon,332001,ANDROID,PROMO0142
ORD0000123,CUST045078,REST03383,AGENT00150,2026-04-17 06:42:37,2026-04-17 06:48:37,2026-04-17 07:33:37,DELIVERED,341,275,36,17.05,119.05,11.29,55,63,Delhi,172808,WEB,PROMO0391
ORD0000124,CUST031883,REST01935,AGENT01533,2026-04-30 19:43:14,2026-04-30 19:47:14,2026-04-30 20:41:14,CANCELLED,427,43,64,21.35,469.35,1.2,38,47,Delhi,724681,ANDROID,PROMO0036
ORD0000125,CUST046842,REST00203,AGENT00914,2026-05-13 03:22:52,2026-05-13 03:25:52,2026-05-13 03:51:52,DELIVERED,1196,106,37,59.8,1186.8,4.18,36,57,Pune,468123,ANDROID,PROMO0425
ORD0000126,CUST045433,REST02574,AGENT01250,2026-05-01 03:14:07,2026-05-01 03:23:07,2026-05-01 04:08:07,DELIVERED,1474,130,44,73.7,1461.7,13.39,42,64,Kolkata,657982,WEB,PROMO0106
ORD0000127,CUST027315,REST07070,AGENT00983,2026-05-06 14:26:51,2026-05-06 14:27:51,2026-05-06 14:55:51,DELIVERED,675,108,47,33.75,647.75,11.3,40,55,Bangalore,835838,ANDROID,PROMO0102
ORD0000128,CUST000740,REST08937,AGENT00819,2026-04-22 15:34:18,2026-04-22 15:42:18,2026-04-22 16:10:18,CANCELLED,535,221,21,26.75,361.75,13.54,30,43,Pune,467005,WEB,PROMO0398
ORD0000129,CUST023685,REST04202,AGENT03011,2026-04-21 13:42:42,2026-04-21 13:48:42,2026-04-21 14:40:42,DELIVERED,1035,157,36,51.75,965.75,4.15,28,30,Delhi,284255,ANDROID,PROMO0423
ORD0000130,CUST000732,REST04316,AGENT00271,2026-04-25 22:04:08,2026-04-25 22:11:08,2026-04-25 22:52:08,CANCELLED,1047,298,50,52.35,851.35,8.47,26,73,Mumbai,822980,WEB,PROMO0017
ORD0000131,CUST041278,REST01185,AGENT02136,2026-04-19 12:21:18,2026-04-19 12:30:18,2026-04-19 13:01:18,DELIVERED,842,164,71,42.1,791.1,6.89,48,40,Bangalore,197428,WEB,PROMO0331
ORD0000132,CUST009658,REST07591,AGENT03942,2026-05-13 02:34:16,2026-05-13 02:38:16,2026-05-13 03:26:16,DELIVERED,1096,35,65,54.8,1180.8,13.02,56,42,Bangalore,104326,WEB,PROMO0027
ORD0000133,CUST003912,REST01976,AGENT01903,2026-05-05 12:40:18,2026-05-05 12:47:18,2026-05-05 13:28:18,CANCELLED,1300,36,66,65.0,1395.0,7.12,32,70,Mumbai,108993,ANDROID,PROMO0302
ORD0000134,CUST047429,REST02710,AGENT04398,2026-04-24 11:17:30,2026-04-24 11:23:30,2026-04-24 12:21:30,CANCELLED,1264,129,54,63.2,1252.2,2.5,50,32,Kolkata,445188,IOS,PROMO0048
ORD0000135,CUST003126,REST06594,AGENT04516,2026-05-02 06:38:07,2026-05-02 06:48:07,2026-05-02 07:41:07,CANCELLED,1377,100,52,68.85,1397.85,1.12,45,59,Jaipur,598729,IOS,PROMO0412
ORD0000136,CUST019355,REST01809,AGENT01457,2026-04-23 14:42:17,2026-04-23 14:43:17,2026-04-23 15:19:17,DELIVERED,874,193,67,43.7,791.7,11.24,48,44,Jaipur,246406,ANDROID,PROMO0238
ORD0000137,CUST047362,REST01631,AGENT04658,2026-05-11 02:08:42,2026-05-11 02:09:42,2026-05-11 02:41:42,DELIVERED,1211,153,40,60.55,1158.55,8.7,36,36,Delhi,916747,IOS,PROMO0352
ORD0000138,CUST030303,REST03280,AGENT01333,2026-04-27 13:28:02,2026-04-27 13:36:02,2026-04-27 14:26:02,DELIVERED,835,91,22,41.75,807.75,10.69,46,40,Jaipur,523762,IOS,PROMO0477
ORD0000139,CUST013282,REST00980,AGENT00918,2026-05-09 15:16:50,2026-05-09 15:20:50,2026-05-09 16:06:50,DELIVERED,425,233,46,21.25,259.25,1.93,56,64,Bangalore,915051,WEB,PROMO0423
ORD0000140,CUST048121,REST08704,AGENT03462,2026-04-22 13:45:32,2026-04-22 13:53:32,2026-04-22 14:20:32,DELIVERED,321,225,58,16.05,170.05,2.04,20,26,Kolkata,49362,ANDROID,PROMO0240
ORD0000141,CUST047496,REST04522,AGENT02656,2026-05-08 20:32:49,2026-05-08 20:33:49,2026-05-08 21:29:49,CANCELLED,757,70,29,37.85,753.85,11.76,21,72,Chennai,424965,IOS,PROMO0180
ORD0000142,CUST008894,REST07394,AGENT04461,2026-04-23 08:29:26,2026-04-23 08:39:26,2026-04-23 09:12:26,CANCELLED,761,1,28,38.05,826.05,3.75,58,56,Gurgaon,213184,ANDROID,PROMO0356
ORD0000143,CUST000237,REST08676,AGENT00771,2026-04-19 15:12:50,2026-04-19 15:14:50,2026-04-19 15:46:50,DELIVERED,1227,226,20,61.35,1082.35,11.27,27,57,Bangalore,518733,WEB,PROMO0058
ORD0000144,CUST024150,REST00708,AGENT01685,2026-04-24 12:07:26,2026-04-24 12:10:26,2026-04-24 12:41:26,DELIVERED,596,166,71,29.8,530.8,3.06,42,20,Mumbai,279186,WEB,PROMO0491
ORD0000145,CUST009224,REST01583,AGENT01757,2026-04-26 12:33:49,2026-04-26 12:42:49,2026-04-26 13:35:49,CANCELLED,326,66,52,16.3,328.3,8.61,48,55,Chennai,156387,ANDROID,PROMO0088
ORD0000146,CUST044778,REST00871,AGENT03019,2026-05-05 07:15:32,2026-05-05 07:25:32,2026-05-05 08:07:32,CANCELLED,1329,235,21,66.45,1181.45,3.86,59,41,Gurgaon,315545,IOS,PROMO0190
ORD0000147,CUST043529,REST03785,AGENT04872,2026-05-05 04:04:34,2026-05-05 04:11:34,2026-05-05 05:05:34,CANCELLED,441,178,37,22.05,322.05,2.28,38,21,Bangalore,236660,IOS,PROMO0105
ORD0000148,CUST026185,REST03655,AGENT02178,2026-04-30 13:38:21,2026-04-30 13:43:21,2026-04-30 14:03:21,CANCELLED,342,263,32,17.1,128.1,8.9,47,42,Delhi,963038,WEB,PROMO0135
ORD0000149,CUST043429,REST07795,AGENT03163,2026-05-07 03:20:09,2026-05-07 03:22:09,2026-05-07 04:09:09,CANCELLED,489,264,79,24.45,328.45,8.31,60,65,Pune,265969,WEB,PROMO0039
ORD0000150,CUST018695,REST07888,AGENT01615,2026-05-12 13:45:24,2026-05-12 13:49:24,2026-05-12 14:43:24,DELIVERED,873,45,27,43.65,898.65,14.51,42,61,Delhi,892974,IOS,PROMO0386
ORD0000151,CUST025894,REST00268,AGENT03531,2026-05-09 20:00:09,2026-05-09 20:04:09,2026-05-09 20:53:09,CANCELLED,745,209,78,37.25,651.25,7.19,47,57,Bangalore,972929,ANDROID,PROMO0456
ORD0000152,CUST042342,REST02205,AGENT03015,2026-04-29 17:26:05,2026-04-29 17:29:05,2026-04-29 18:07:05,CANCELLED,915,276,63,45.75,747.75,11.62,30,66,Bangalore,14866,IOS,PROMO0032
ORD0000153,CUST018481,REST07270,AGENT00248,2026-04-28 20:53:14,2026-04-28 20:58:14,2026-04-28 21:48:14,CANCELLED,1102,190,47,55.1,1014.1,7.2,25,31,Bangalore,161004,ANDROID,PROMO0290
ORD0000154,CUST044099,REST00361,AGENT01274,2026-04-27 10:38:21,2026-04-27 10:48:21,2026-04-27 11:11:21,DELIVERED,245,264,36,12.25,29.25,5.98,56,20,Mumbai,644862,WEB,PROMO0123
ORD0000155,CUST012973,REST06387,AGENT04175,2026-04-25 19:05:18,2026-04-25 19:13:18,2026-04-25 20:01:18,DELIVERED,700,92,20,35.0,663.0,8.53,54,73,Delhi,341412,IOS,PROMO0430
ORD0000156,CUST003406,REST02762,AGENT02246,2026-04-26 08:23:51,2026-04-26 08:28:51,2026-04-26 09:11:51,CANCELLED,1063,24,46,53.15,1138.15,13.1,53,54,Bangalore,366306,ANDROID,PROMO0001
ORD0000157,CUST009829,REST09098,AGENT03919,2026-04-26 18:34:05,2026-04-26 18:39:05,2026-04-26 19:01:05,CANCELLED,900,86,44,45.0,903.0,1.87,58,38,Kolkata,673731,ANDROID,PROMO0131
ORD0000158,CUST002535,REST07993,AGENT01458,2026-05-03 09:11:00,2026-05-03 09:21:00,2026-05-03 10:20:00,CANCELLED,678,45,21,33.9,687.9,12.11,37,30,Chennai,747512,WEB,PROMO0279
ORD0000159,CUST031634,REST01128,AGENT02903,2026-04-23 15:36:31,2026-04-23 15:38:31,2026-04-23 16:21:31,DELIVERED,808,286,70,40.4,632.4,9.73,22,73,Gurgaon,42935,WEB,PROMO0353
ORD0000160,CUST037026,REST04866,AGENT04749,2026-04-27 04:41:53,2026-04-27 04:47:53,2026-04-27 05:07:53,DELIVERED,1287,53,51,64.35,1349.35,12.83,25,58,Hyderabad,160498,ANDROID,PROMO0414
ORD0000161,CUST036999,REST01810,AGENT04847,2026-04-16 13:10:16,2026-04-16 13:17:16,2026-04-16 13:42:16,DELIVERED,1407,74,41,70.35,1444.35,3.17,20,68,Gurgaon,830126,IOS,PROMO0416
ORD0000162,CUST041460,REST02888,AGENT01073,2026-04-30 06:33:17,2026-04-30 06:36:17,2026-04-30 07:24:17,CANCELLED,1455,88,72,72.75,1511.75,14.21,37,40,Mumbai,116523,ANDROID,PROMO0028
ORD0000163,CUST008347,REST05684,AGENT04616,2026-04-17 03:47:52,2026-04-17 03:48:52,2026-04-17 04:27:52,DELIVERED,251,169,32,12.55,126.55,1.19,42,29,Pune,333676,ANDROID,PROMO0036
ORD0000164,CUST044422,REST04346,AGENT00615,2026-05-06 12:01:43,2026-05-06 12:02:43,2026-05-06 12:30:43,CANCELLED,512,43,67,25.6,561.6,6.45,57,43,Hyderabad,361213,IOS,PROMO0436
ORD0000165,CUST010181,REST09514,AGENT03791,2026-04-18 09:14:17,2026-04-18 09:18:17,2026-04-18 09:38:17,DELIVERED,907,12,58,45.35,998.35,2.82,52,31,Bangalore,728106,IOS,PROMO0414
ORD0000166,CUST027384,REST02988,AGENT00799,2026-04-21 16:46:21,2026-04-21 16:50:21,2026-04-21 17:21:21,CANCELLED,1122,269,24,56.1,933.1,1.88,37,28,Kolkata,708785,ANDROID,PROMO0111
ORD0000167,CUST044683,REST02162,AGENT00734,2026-05-09 11:12:31,2026-05-09 11:18:31,2026-05-09 12:09:31,CANCELLED,436,107,56,21.8,406.8,10.27,25,40,Hyderabad,391538,ANDROID,PROMO0324
ORD0000168,CUST024681,REST09594,AGENT02440,2026-05-07 10:54:14,2026-05-07 11:03:14,2026-05-07 11:28:14,CANCELLED,728,156,48,36.4,656.4,6.22,44,36,Mumbai,35529,WEB,PROMO0259
ORD0000169,CUST007697,REST02497,AGENT00192,2026-05-06 02:56:21,2026-05-06 03:03:21,2026-05-06 03:47:21,DELIVERED,510,68,72,25.5,539.5,8.24,23,55,Kolkata,198098,IOS,PROMO0321
ORD0000170,CUST029583,REST05141,AGENT04079,2026-05-01 09:05:03,2026-05-01 09:10:03,2026-05-01 09:39:03,CANCELLED,283,80,49,14.15,266.15,14.3,49,46,Jaipur,686706,ANDROID,PROMO0193
ORD0000171,CUST024306,REST09631,AGENT00791,2026-04-27 01:09:03,2026-04-27 01:19:03,2026-04-27 01:53:03,DELIVERED,450,145,70,22.5,397.5,14.52,57,48,Bangalore,836172,ANDROID,PROMO0494
ORD0000172,CUST048399,REST07218,AGENT00318,2026-04-29 04:18:29,2026-04-29 04:25:29,2026-04-29 05:17:29,DELIVERED,1313,283,68,65.65,1163.65,11.74,41,22,Jaipur,398811,ANDROID,PROMO0457
ORD0000173,CUST017660,REST07548,AGENT00324,2026-04-29 05:23:53,2026-04-29 05:26:53,2026-04-29 06:00:53,DELIVERED,574,188,35,28.7,449.7,11.08,44,47,Delhi,824027,IOS,PROMO0078
ORD0000174,CUST013701,REST03011,AGENT00364,2026-05-09 03:58:29,2026-05-09 04:07:29,2026-05-09 04:47:29,DELIVERED,253,76,65,12.65,254.65,5.58,45,68,Bangalore,235496,IOS,PROMO0069
ORD0000175,CUST035994,REST03785,AGENT00353,2026-04-27 14:09:21,2026-04-27 14:19:21,2026-04-27 15:02:21,CANCELLED,420,119,29,21.0,351.0,1.67,30,54,Gurgaon,48642,IOS,PROMO0419
ORD0000176,CUST006845,REST07186,AGENT03811,2026-04-21 16:24:57,2026-04-21 16:32:57,2026-04-21 17:20:57,DELIVERED,616,194,58,30.8,510.8,11.7,22,20,Jaipur,174325,ANDROID,PROMO0156
ORD0000177,CUST036596,REST06110,AGENT04189,2026-04-27 02:46:01,2026-04-27 02:48:01,2026-04-27 03:16:01,DELIVERED,818,89,66,40.9,835.9,12.56,22,20,Bangalore,216523,WEB,PROMO0308
ORD0000178,CUST016104,REST02268,AGENT00668,2026-05-04 10:15:05,2026-05-04 10:22:05,2026-05-04 10:45:05,CANCELLED,1066,66,71,53.3,1124.3,13.24,21,60,Kolkata,46014,IOS,PROMO0095
ORD0000179,CUST049499,REST00111,AGENT00019,2026-04-30 23:16:40,2026-04-30 23:24:40,2026-05-01 00:16:40,CANCELLED,1424,187,66,71.2,1374.2,1.07,57,65,Chennai,736745,ANDROID,PROMO0352
ORD0000180,CUST014912,REST02641,AGENT02574,2026-04-19 14:38:51,2026-04-19 14:48:51,2026-04-19 15:41:51,DELIVERED,886,291,27,44.3,666.3,12.99,51,68,Delhi,255785,WEB,PROMO0217
ORD0000181,CUST003596,REST04409,AGENT02529,2026-04-21 19:09:24,2026-04-21 19:18:24,2026-04-21 20:10:24,CANCELLED,860,193,45,43.0,755.0,12.66,20,45,Hyderabad,577744,IOS,PROMO0416
ORD0000182,CUST001426,REST09925,AGENT01149,2026-05-10 11:37:00,2026-05-10 11:41:00,2026-05-10 12:19:00,DELIVERED,921,203,40,46.05,804.05,4.58,42,37,Kolkata,280424,WEB,PROMO0021
ORD0000183,CUST044313,REST07250,AGENT00503,2026-05-10 20:12:18,2026-05-10 20:14:18,2026-05-10 20:52:18,CANCELLED,1308,130,67,65.4,1310.4,2.12,52,56,Chennai,821518,WEB,PROMO0125
ORD0000184,CUST037468,REST00740,AGENT02204,2026-04-16 13:44:34,2026-04-16 13:49:34,2026-04-16 14:19:34,CANCELLED,761,290,54,38.05,563.05,11.12,34,26,Chennai,265591,ANDROID,PROMO0373
ORD0000185,CUST042970,REST05594,AGENT03264,2026-04-18 10:09:31,2026-04-18 10:14:31,2026-04-18 10:59:31,DELIVERED,1374,88,27,68.7,1381.7,3.09,25,24,Hyderabad,761179,IOS,PROMO0161
ORD0000186,CUST035151,REST07621,AGENT04288,2026-05-02 10:08:18,2026-05-02 10:17:18,2026-05-02 11:07:18,CANCELLED,977,139,56,48.85,942.85,5.47,36,28,Hyderabad,662142,IOS,PROMO0016
ORD0000187,CUST039700,REST09135,AGENT02506,2026-05-09 19:52:03,2026-05-09 20:01:03,2026-05-09 20:41:03,DELIVERED,960,56,48,48.0,1000.0,14.03,33,38,Bangalore,592132,WEB,PROMO0439
ORD0000188,CUST004592,REST00539,AGENT04078,2026-04-16 08:32:22,2026-04-16 08:41:22,2026-04-16 09:07:22,DELIVERED,942,189,56,47.1,856.1,13.12,35,35,Chennai,35272,IOS,PROMO0182
ORD0000189,CUST005420,REST00572,AGENT04642,2026-05-05 03:15:56,2026-05-05 03:20:56,2026-05-05 03:42:56,DELIVERED,249,270,70,12.45,61.45,5.72,24,51,Mumbai,500450,WEB,PROMO0217
ORD0000190,CUST010225,REST00360,AGENT00155,2026-05-10 05:13:00,2026-05-10 05:19:00,2026-05-10 05:40:00,CANCELLED,910,134,36,45.5,857.5,14.62,55,41,Chennai,776662,ANDROID,PROMO0114
ORD0000191,CUST015739,REST07828,AGENT04181,2026-04-14 19:07:16,2026-04-14 19:10:16,2026-04-14 19:42:16,CANCELLED,1432,94,48,71.6,1457.6,8.46,20,31,Pune,543176,IOS,PROMO0262
ORD0000192,CUST041322,REST01793,AGENT04392,2026-04-20 03:53:14,2026-04-20 03:55:14,2026-04-20 04:27:14,CANCELLED,402,298,30,20.1,154.1,7.88,27,26,Jaipur,868943,WEB,PROMO0189
ORD0000193,CUST004616,REST02417,AGENT03233,2026-05-02 13:30:57,2026-05-02 13:39:57,2026-05-02 14:18:57,CANCELLED,264,198,36,13.2,115.2,12.95,32,31,Kolkata,875299,WEB,PROMO0326
ORD0000194,CUST046842,REST04355,AGENT01248,2026-04-18 19:40:25,2026-04-18 19:42:25,2026-04-18 20:08:25,CANCELLED,727,7,71,36.35,827.35,4.02,43,20,Pune,468123,IOS,PROMO0024
ORD0000195,CUST014060,REST04226,AGENT01193,2026-05-14 01:45:27,2026-05-14 01:50:27,2026-05-14 02:10:27,DELIVERED,384,64,36,19.2,375.2,9.22,48,53,Jaipur,548792,ANDROID,PROMO0242
ORD0000196,CUST042304,REST00168,AGENT00919,2026-05-08 16:22:12,2026-05-08 16:28:12,2026-05-08 17:25:12,CANCELLED,721,95,28,36.05,690.05,5.94,55,42,Kolkata,356854,IOS,PROMO0396
ORD0000197,CUST037349,REST04961,AGENT02823,2026-05-10 15:54:13,2026-05-10 15:57:13,2026-05-10 16:30:13,DELIVERED,380,283,73,19.0,189.0,4.57,32,38,Delhi,729369,IOS,PROMO0136
ORD0000198,CUST021004,REST09487,AGENT04099,2026-04-19 06:05:29,2026-04-19 06:15:29,2026-04-19 07:04:29,CANCELLED,592,162,50,29.6,509.6,9.56,57,27,Jaipur,687302,IOS,PROMO0260
ORD0000199,CUST047343,REST05348,AGENT04662,2026-04-27 16:55:58,2026-04-27 16:57:58,2026-04-27 17:29:58,DELIVERED,838,274,27,41.9,632.9,12.99,32,48,Jaipur,371572,IOS,PROMO0372
ORD0000200,CUST018750,REST01394,AGENT04344,2026-04-25 23:09:16,2026-04-25 23:12:16,2026-04-25 23:43:16,DELIVERED,1138,190,31,56.9,1035.9,8.17,32,29,Hyderabad,412605,ANDROID,PROMO0416
ORD0000201,CUST005390,REST04415,AGENT02939,2026-05-06 17:44:26,2026-05-06 17:51:26,2026-05-06 18:28:26,DELIVERED,1285,264,55,64.25,1140.25,12.21,49,71,Jaipur,989721,WEB,PROMO0001
ORD0000202,CUST013075,REST09642,AGENT01123,2026-04-22 17:48:12,2026-04-22 17:55:12,2026-04-22 18:41:12,DELIVERED,325,102,49,16.25,288.25,3.74,49,32,Kolkata,420377,ANDROID,PROMO0479
ORD0000203,CUST020859,REST05855,AGENT02690,2026-04-18 21:47:13,2026-04-18 21:49:13,2026-04-18 22:42:13,CANCELLED,609,70,61,30.45,630.45,6.79,52,32,Bangalore,347144,IOS,PROMO0344
ORD0000204,CUST042881,REST05174,AGENT01530,2026-04-21 12:51:20,2026-04-21 12:56:20,2026-04-21 13:43:20,CANCELLED,246,239,49,12.3,68.3,3.16,39,70,Pune,713791,ANDROID,PROMO0041
ORD0000205,CUST019306,REST03265,AGENT02531,2026-04-26 02:11:47,2026-04-26 02:21:47,2026-04-26 02:45:47,DELIVERED,1177,247,26,58.85,1014.85,8.2,40,51,Mumbai,813989,IOS,PROMO0343
ORD0000206,CUST048212,REST04770,AGENT03384,2026-05-01 17:36:22,2026-05-01 17:38:22,2026-05-01 18:17:22,DELIVERED,481,268,29,24.05,266.05,3.57,50,71,Delhi,301548,ANDROID,PROMO0374
ORD0000207,CUST046859,REST06252,AGENT02297,2026-04-22 10:54:53,2026-04-22 11:03:53,2026-04-22 11:59:53,DELIVERED,1408,232,78,70.4,1324.4,9.51,49,21,Pune,135880,ANDROID,PROMO0430
ORD0000208,CUST043297,REST06877,AGENT01499,2026-04-20 21:29:29,2026-04-20 21:32:29,2026-04-20 22:31:29,CANCELLED,945,182,27,47.25,837.25,6.76,20,35,Bangalore,729243,IOS,PROMO0012
ORD0000209,CUST045026,REST07669,AGENT00650,2026-05-12 06:28:58,2026-05-12 06:34:58,2026-05-12 07:19:58,DELIVERED,730,290,61,36.5,537.5,11.29,27,27,Chennai,170571,IOS,PROMO0253
ORD0000210,CUST017587,REST02011,AGENT03047,2026-05-13 20:19:06,2026-05-13 20:22:06,2026-05-13 20:43:06,DELIVERED,946,58,50,47.3,985.3,1.43,43,72,Gurgaon,863793,IOS,PROMO0375
ORD0000211,CUST024373,REST07176,AGENT03866,2026-05-14 04:41:38,2026-05-14 04:46:38,2026-05-14 05:18:38,DELIVERED,311,106,73,15.55,293.55,5.07,39,39,Gurgaon,741937,IOS,PROMO0337
ORD0000212,CUST037574,REST07135,AGENT04077,2026-04-16 07:28:09,2026-04-16 07:33:09,2026-04-16 08:07:09,CANCELLED,1100,219,52,55.0,988.0,14.24,33,42,Bangalore,119558,IOS,PROMO0416
ORD0000213,CUST044444,REST01234,AGENT02124,2026-04-19 13:03:19,2026-04-19 13:06:19,2026-04-19 13:31:19,DELIVERED,1076,168,22,53.8,983.8,14.89,33,34,Delhi,655678,IOS,PROMO0380
ORD0000214,CUST026987,REST04103,AGENT00448,2026-05-03 13:24:35,2026-05-03 13:25:35,2026-05-03 14:14:35,DELIVERED,1195,35,77,59.75,1296.75,9.54,34,21,Bangalore,974852,ANDROID,PROMO0259
ORD0000215,CUST039207,REST08958,AGENT03909,2026-04-27 07:18:43,2026-04-27 07:19:43,2026-04-27 08:03:43,CANCELLED,1484,162,59,74.2,1455.2,5.06,24,24,Pune,139771,WEB,PROMO0326
ORD0000216,CUST010329,REST09951,AGENT03940,2026-05-10 18:30:51,2026-05-10 18:32:51,2026-05-10 19:28:51,CANCELLED,569,63,33,28.45,567.45,13.08,46,65,Jaipur,286604,WEB,PROMO0483
ORD0000217,CUST000221,REST08015,AGENT02463,2026-05-13 13:10:18,2026-05-13 13:20:18,2026-05-13 13:41:18,DELIVERED,1180,209,58,59.0,1088.0,4.2,60,35,Gurgaon,32907,IOS,PROMO0430
ORD0000218,CUST045014,REST09395,AGENT03655,2026-05-06 22:09:32,2026-05-06 22:18:32,2026-05-06 23:00:32,CANCELLED,356,182,79,17.8,270.8,11.56,43,63,Kolkata,488882,ANDROID,PROMO0055
ORD0000219,CUST008222,REST00385,AGENT04554,2026-05-02 23:35:34,2026-05-02 23:36:34,2026-05-03 00:13:34,CANCELLED,1011,129,74,50.55,1006.55,13.05,49,26,Pune,12395,WEB,PROMO0040
ORD0000220,CUST024929,REST07636,AGENT02125,2026-04-30 17:39:11,2026-04-30 17:48:11,2026-04-30 18:19:11,DELIVERED,851,4,27,42.55,916.55,12.72,60,52,Gurgaon,166266,ANDROID,PROMO0098
ORD0000221,CUST004128,REST03359,AGENT01542,2026-04-25 03:28:55,2026-04-25 03:36:55,2026-04-25 04:30:55,DELIVERED,214,103,31,10.7,152.7,13.74,27,59,Gurgaon,26962,WEB,PROMO0146
ORD0000222,CUST040179,REST04196,AGENT01181,2026-05-13 05:05:55,2026-05-13 05:12:55,2026-05-13 06:01:55,CANCELLED,1442,142,78,72.1,1450.1,12.42,42,70,Delhi,754206,WEB,PROMO0446
ORD0000223,CUST017601,REST07453,AGENT00239,2026-05-02 19:39:29,2026-05-02 19:42:29,2026-05-02 20:10:29,DELIVERED,550,136,74,27.5,515.5,8.63,58,66,Mumbai,450675,IOS,PROMO0183
ORD0000224,CUST031692,REST05439,AGENT00408,2026-04-29 19:50:35,2026-04-29 19:58:35,2026-04-29 20:40:35,DELIVERED,1016,210,20,50.8,876.8,12.6,25,28,Delhi,138312,ANDROID,PROMO0299
ORD0000225,CUST019539,REST06707,AGENT01530,2026-04-17 08:28:19,2026-04-17 08:33:19,2026-04-17 09:05:19,DELIVERED,528,261,60,26.4,353.4,2.04,31,45,Hyderabad,904448,ANDROID,PROMO0023
ORD0000226,CUST034192,REST03968,AGENT04474,2026-05-12 21:32:00,2026-05-12 21:35:00,2026-05-12 22:14:00,CANCELLED,731,274,45,36.55,538.55,1.41,29,23,Pune,637932,WEB,PROMO0369
ORD0000227,CUST031365,REST06288,AGENT00374,2026-05-11 22:18:12,2026-05-11 22:28:12,2026-05-11 23:28:12,DELIVERED,555,140,57,27.75,499.75,11.88,54,46,Chennai,982663,IOS,PROMO0162
ORD0000228,CUST009012,REST06760,AGENT00285,2026-04-17 13:11:20,2026-04-17 13:13:20,2026-04-17 13:52:20,CANCELLED,609,106,63,30.45,596.45,14.03,43,30,Gurgaon,683632,ANDROID,PROMO0350
ORD0000229,CUST049640,REST01126,AGENT03732,2026-04-20 09:02:37,2026-04-20 09:06:37,2026-04-20 09:55:37,DELIVERED,560,160,70,28.0,498.0,10.34,35,74,Delhi,407049,ANDROID,PROMO0362
ORD0000230,CUST034803,REST04498,AGENT04776,2026-04-21 16:25:06,2026-04-21 16:29:06,2026-04-21 17:04:06,CANCELLED,299,198,48,14.95,163.95,10.05,53,42,Mumbai,346832,WEB,PROMO0478
ORD0000231,CUST023788,REST04784,AGENT00620,2026-04-19 07:08:31,2026-04-19 07:15:31,2026-04-19 07:58:31,CANCELLED,428,69,42,21.4,422.4,5.4,23,41,Chennai,870970,ANDROID,PROMO0084
ORD0000232,CUST026544,REST01831,AGENT03559,2026-04-21 11:55:43,2026-04-21 11:59:43,2026-04-21 12:53:43,CANCELLED,1332,290,50,66.6,1158.6,14.82,44,68,Mumbai,371757,ANDROID,PROMO0388
ORD0000233,CUST007573,REST02012,AGENT02274,2026-05-13 02:17:12,2026-05-13 02:24:12,2026-05-13 03:12:12,CANCELLED,766,56,58,38.3,806.3,3.17,60,72,Delhi,304526,IOS,PROMO0311
ORD0000234,CUST034750,REST09790,AGENT01026,2026-04-21 20:24:55,2026-04-21 20:27:55,2026-04-21 20:48:55,CANCELLED,725,218,41,36.25,584.25,2.56,32,71,Gurgaon,528213,IOS,PROMO0297
ORD0000235,CUST024206,REST08284,AGENT04596,2026-04-28 05:34:51,2026-04-28 05:37:51,2026-04-28 06:00:51,DELIVERED,1050,39,21,52.5,1084.5,12.63,20,66,Hyderabad,18736,ANDROID,PROMO0154
ORD0000236,CUST044170,REST09634,AGENT01097,2026-04-28 21:24:39,2026-04-28 21:32:39,2026-04-28 22:01:39,CANCELLED,738,294,41,36.9,521.9,4.33,52,21,Chennai,761114,IOS,PROMO0219
ORD0000237,CUST043962,REST01940,AGENT01578,2026-04-28 22:05:06,2026-04-28 22:06:06,2026-04-28 22:45:06,DELIVERED,382,256,79,19.1,224.1,8.7,38,24,Kolkata,572818,WEB,PROMO0196
ORD0000238,CUST046140,REST01960,AGENT03421,2026-05-01 10:00:02,2026-05-01 10:01:02,2026-05-01 10:30:02,CANCELLED,844,225,50,42.2,711.2,4.87,20,64,Mumbai,663239,IOS,PROMO0147
ORD0000239,CUST021059,REST08625,AGENT02151,2026-05-04 08:15:10,2026-05-04 08:21:10,2026-05-04 09:20:10,DELIVERED,1439,155,49,71.95,1404.95,8.78,27,44,Bangalore,163110,IOS,PROMO0271
ORD0000240,CUST027991,REST08555,AGENT02444,2026-04-28 00:31:31,2026-04-28 00:34:31,2026-04-28 01:33:31,DELIVERED,887,38,59,44.35,952.35,1.71,44,70,Chennai,892112,ANDROID,PROMO0456
ORD0000241,CUST022024,REST04909,AGENT01172,2026-05-01 09:50:10,2026-05-01 09:59:10,2026-05-01 10:56:10,CANCELLED,440,5,80,22.0,537.0,11.7,34,34,Delhi,952538,ANDROID,PROMO0299
