order_item_id,order_id,item_name,category,quantity,unit_price,total_price,is_veg
ITEM00000379,ORD0000159,Brownie,Desserts,2,267,534,True
ITEM00000380,ORD0000159,Vada Sambhar,South Indian,3,393,1179,True
ITEM00000381,ORD0000159,Vada Sambhar,South Indian,2,418,836,True
ITEM00000382,ORD0000160,Red Sauce Pasta,Italian,3,449,1347,True
ITEM00000383,ORD0000160,Vada Sambhar,South Indian,2,365,730,True
ITEM00000384,ORD0000160,Paneer Butter Masala,North Indian,2,434,868,True
ITEM00000385,ORD0000161,Chicken Biryani,North Indian,1,137,137,False
ITEM00000386,ORD0000161,Chicken Biryani,North Indian,1,321,321,False
ITEM00000387,ORD0000161,Chilli Paneer,Chinese,2,385,770,True
ITEM00000388,ORD0000161,Tandoori Chicken,North Indian,3,258,774,False
ITEM00000389,ORD0000162,Chicken Biryani,North Indian,3,402,1206,False
ITEM00000390,ORD0000163,Vada Sambhar,South Indian,2,130,260,True
ITEM00000391,ORD0000163,Gulab Jamun,Desserts,2,337,674,True
ITEM00000392,ORD0000164,Farmhouse Pizza,Italian,2,428,856,True
ITEM00000393,ORD0000164,Kadhi Chawal,North Indian,1,407,407,True
ITEM00000394,ORD0000164,Ice Cream Sundae,Desserts,1,397,397,True
ITEM00000395,ORD0000164,Vada Sambhar,South Indian,2,218,436,True
ITEM00000396,ORD0000165,Manchurian,Chinese,1,219,219,True
ITEM00000397,ORD0000165,Mysore Dosa,South Indian,1,342,342,True
ITEM00000398,ORD0000166,Tandoori Chicken,North Indian,3,124,372,False
ITEM00000399,ORD0000166,Chilli Paneer,Chinese,1,216,216,True
ITEM00000400,ORD0000167,White Sauce Pasta,Italian,3,119,357,True
ITEM00000401,ORD0000167,Schezwan Noodles,Chinese,1,271,271,True
ITEM00000402,ORD0000168,Cold Coffee,Beverages,2,162,324,True
ITEM00000403,ORD0000168,Tandoori Chicken,North Indian,3,400,1200,False
ITEM00000404,ORD0000168,Schezwan Noodles,Chinese,3,446,1338,True
ITEM00000405,ORD0000169,Peri Peri Fries,Fast Food,2,83,166,True
ITEM00000406,ORD0000169,White Sauce Pasta,Italian,3,142,426,True
ITEM00000407,ORD0000169,Chole Bhature,North Indian,1,315,315,True
ITEM00000408,ORD0000170,Veg Burger,Fast Food,2,200,400,True
ITEM00000409,ORD0000171,Chicken Burger,Fast Food,3,138,414,False
ITEM00000410,ORD0000171,Paneer Butter Masala,North Indian,3,184,552,True
ITEM00000411,ORD0000171,Chicken Tikka,North Indian,1,194,194,False
ITEM00000412,ORD0000172,Schezwan Noodles,Chinese,2,124,248,True
ITEM00000413,ORD0000172,Brownie,Desserts,2,318,636,True
ITEM00000414,ORD0000172,Chilli Paneer,Chinese,3,257,771,True
ITEM00000415,ORD0000172,Chocolate Shake,Beverages,3,225,675,True
ITEM00000416,ORD0000173,Chilli Paneer,Chinese,2,198,396,True
ITEM00000417,ORD0000173,Masala Dosa,South Indian,1,81,81,True
ITEM00000418,ORD0000174,Peri Peri Fries,Fast Food,2,95,190,True
ITEM00000419,ORD0000175,Margherita Pizza,Italian,1,428,428,True
ITEM00000420,ORD0000176,Butter Naan,North Indian,1,299,299,True
ITEM00000421,ORD0000176,Peri Peri Fries,Fast Food,2,96,192,True
ITEM00000422,ORD0000176,Tandoori Chicken,North Indian,1,87,87,False
ITEM00000423,ORD0000177,Butter Naan,North Indian,2,431,862,True
ITEM00000424,ORD0000178,Brownie,Desserts,2,121,242,True
ITEM00000425,ORD0000178,Mysore Dosa,South Indian,3,238,714,True
ITEM00000426,ORD0000178,Dal Makhani,North Indian,2,130,260,True
ITEM00000427,ORD0000179,Chicken Biryani,North Indian,1,347,347,False
ITEM00000428,ORD0000180,Chicken Biryani,North Indian,3,236,708,False
ITEM00000429,ORD0000180,Tandoori Chicken,North Indian,3,95,285,False
ITEM00000430,ORD0000181,Ice Cream Sundae,Desserts,1,420,420,True
ITEM00000431,ORD0000181,Idli Sambhar,South Indian,2,273,546,True
ITEM00000432,ORD0000181,Red Sauce Pasta,Italian,3,303,909,True
ITEM00000433,ORD0000182,Gulab Jamun,Desserts,1,254,254,True
ITEM00000434,ORD0000183,Kadhi Chawal,North Indian,2,315,630,True
ITEM00000435,ORD0000183,Idli Sambhar,South Indian,1,183,183,True
ITEM00000436,ORD0000183,Brownie,Desserts,1,164,164,True
ITEM00000437,ORD0000183,Hyderabadi Biryani,North Indian,3,373,1119,False
ITEM00000438,ORD0000184,Dal Makhani,North Indian,2,174,348,True
ITEM00000439,ORD0000185,Paneer Butter Masala,North Indian,1,261,261,True
ITEM00000440,ORD0000186,Dal Makhani,North Indian,2,333,666,True
ITEM00000441,ORD0000187,Idli Sambhar,South Indian,3,446,1338,True
ITEM00000442,ORD0000188,White Sauce Pasta,Italian,1,361,361,True
ITEM00000443,ORD0000188,Schezwan Noodles,Chinese,3,430,1290,True
ITEM00000444,ORD0000188,Paneer Butter Masala,North Indian,1,200,200,True
ITEM00000445,ORD0000189,Hyderabadi Biryani,North Indian,3,162,486,False
ITEM00000446,ORD0000189,Chicken Burger,Fast Food,1,433,433,False
ITEM00000447,ORD0000189,Peri Peri Fries,Fast Food,3,268,804,True
ITEM00000448,ORD0000190,Chicken Biryani,North Indian,1,426,426,False
ITEM00000449,ORD0000190,Chocolate Shake,Beverages,2,161,322,True
ITEM00000450,ORD0000191,Farmhouse Pizza,Italian,1,441,441,True
ITEM00000451,ORD0000192,Veg Biryani,North Indian,3,168,504,True
ITEM00000452,ORD0000192,Butter Naan,North Indian,3,226,678,True
ITEM00000453,ORD0000192,Mango Shake,Beverages,2,388,776,True
ITEM00000454,ORD0000193,Farmhouse Pizza,Italian,2,426,852,True
ITEM00000455,ORD0000194,Ice Cream Sundae,Desserts,1,417,417,True
ITEM00000456,ORD0000195,Brownie,Desserts,2,224,448,True
ITEM00000457,ORD0000196,Pav Bhaji,Fast Food,1,220,220,True
ITEM00000458,ORD0000196,Dal Makhani,North Indian,3,135,405,True
ITEM00000459,ORD0000196,Butter Naan,North Indian,1,216,216,True
ITEM00000460,ORD0000197,Farmhouse Pizza,Italian,2,396,792,True
ITEM00000461,ORD0000197,Butter Naan,North Indian,2,173,346,True
ITEM00000462,ORD0000198,Chicken Biryani,North Indian,3,441,1323,False
ITEM00000463,ORD0000198,Rasmalai,Desserts,1,196,196,True
ITEM00000464,ORD0000198,Veg Biryani,North Indian,3,433,1299,True
ITEM00000465,ORD0000198,Schezwan Noodles,Chinese,2,130,260,True
ITEM00000466,ORD0000199,Pav Bhaji,Fast Food,1,248,248,True
ITEM00000467,ORD0000199,Chicken Tikka,North Indian,2,216,432,False
ITEM00000468,ORD0000199,Gulab Jamun,Desserts,3,383,1149,True
ITEM00000469,ORD0000200,Chicken Tikka,North Indian,1,240,240,False
ITEM00000470,ORD0000200,Margherita Pizza,Italian,1,276,276,True
ITEM00000471,ORD0000201,Cold Coffee,Beverages,2,273,546,True
ITEM00000472,ORD0000201,Chicken Burger,Fast Food,3,442,1326,False
ITEM00000473,ORD0000201,White Sauce Pasta,Italian,3,132,396,True
ITEM00000474,ORD0000202,White Sauce Pasta,Italian,2,353,706,True
ITEM00000475,ORD0000202,Masala Fries,Fast Food,3,191,573,True
ITEM00000476,ORD0000203,Chicken Burger,Fast Food,1,173,173,False
ITEM00000477,ORD0000204,Peri Peri Fries,Fast Food,2,365,730,True
ITEM00000478,ORD0000204,Hakka Noodles,Chinese,3,271,813,True
ITEM00000479,ORD0000205,Manchurian,Chinese,1,106,106,True
ITEM00000480,ORD0000206,Masala Fries,Fast Food,2,191,382,True
ITEM00000481,ORD0000206,Veg Burger,Fast Food,3,389,1167,True
ITEM00000482,ORD0000207,Red Sauce Pasta,Italian,3,258,774,True
ITEM00000483,ORD0000207,Chole Bhature,North Indian,2,168,336,True
ITEM00000484,ORD0000207,Veg Burger,Fast Food,3,264,792,True
ITEM00000485,ORD0000208,Cold Coffee,Beverages,3,173,519,True
ITEM00000486,ORD0000208,Cold Coffee,Beverages,1,278,278,True
ITEM00000487,ORD0000209,Peri Peri Fries,Fast Food,3,201,603,True
ITEM00000488,ORD0000209,White Sauce Pasta,Italian,3,355,1065,True
ITEM00000489,ORD0000210,Masala Fries,Fast Food,3,216,648,True
ITEM00000490,ORD0000211,Mango Shake,Beverages,1,437,437,True
ITEM00000491,ORD0000211,Butter Naan,North Indian,1,252,252,True
ITEM00000492,ORD0000212,Manchurian,Chinese,1,331,331,True
ITEM00000493,ORD0000212,Manchurian,Chinese,1,87,87,True
ITEM00000494,ORD0000212,Chicken Burger,Fast Food,2,290,580,False
ITEM00000495,ORD0000212,Kadhi Chawal,North Indian,1,295,295,True
ITEM00000496,ORD0000213,Vada Sambhar,South Indian,1,160,160,True
ITEM00000497,ORD0000213,Pav Bhaji,Fast Food,2,149,298,True
ITEM00000498,ORD0000214,Chicken Tikka,North Indian,2,198,396,False
ITEM00000499,ORD0000214,Hakka Noodles,Chinese,2,433,866,True
ITEM00000500,ORD0000215,Pav Bhaji,Fast Food,3,388,1164,True
ITEM00000501,ORD0000215,Rajma Chawal,North Indian,2,448,896,True
ITEM00000502,ORD0000215,Chole Bhature,North Indian,1,352,352,True
ITEM00000503,ORD0000216,Chocolate Shake,Beverages,1,182,182,True
ITEM00000504,ORD0000216,Chicken Burger,Fast Food,3,288,864,False
ITEM00000505,ORD0000216,Chicken Tikka,North Indian,3,337,1011,False
ITEM00000506,ORD0000216,Dal Makhani,North Indian,1,271,271,True
ITEM00000507,ORD0000217,Paneer Butter Masala,North Indian,3,92,276,True
ITEM00000508,ORD0000217,Cold Coffee,Beverages,3,291,873,True
ITEM00000509,ORD0000217,Kadhi Chawal,North Indian,1,185,185,True
ITEM00000510,ORD0000217,Chicken Burger,Fast Food,2,401,802,False
ITEM00000511,ORD0000218,Veg Biryani,North Indian,1,324,324,True
ITEM00000512,ORD0000218,Gulab Jamun,Desserts,2,191,382,True
ITEM00000513,ORD0000218,Paneer Butter Masala,North Indian,2,412,824,True
ITEM00000514,ORD0000218,Veg Biryani,North Indian,3,238,714,True
ITEM00000515,ORD0000219,Manchurian,Chinese,2,271,542,True
ITEM00000516,ORD0000219,Butter Naan,North Indian,3,226,678,True
ITEM00000517,ORD0000219,Farmhouse Pizza,Italian,3,202,606,True
ITEM00000518,ORD0000219,Masala Dosa,South Indian,3,108,324,True
ITEM00000519,ORD0000220,Mango Shake,Beverages,3,449,1347,True
ITEM00000520,ORD0000220,Masala Fries,Fast Food,2,124,248,True
ITEM00000521,ORD0000220,Chicken Burger,Fast Food,2,263,526,False
ITEM00000522,ORD0000221,Chicken Biryani,North Indian,1,112,112,False
ITEM00000523,ORD0000222,Peri Peri Fries,Fast Food,1,95,95,True
ITEM00000524,ORD0000222,Veg Burger,Fast Food,1,278,278,True
ITEM00000525,ORD0000222,Vada Sambhar,South Indian,2,432,864,True
ITEM00000526,ORD0000223,Peri Peri Fries,Fast Food,1,104,104,True
ITEM00000527,ORD0000223,Gulab Jamun,Desserts,1,447,447,True
ITEM00000528,ORD0000223,Chilli Paneer,Chinese,1,412,412,True
ITEM00000529,ORD0000223,Paneer Butter Masala,North Indian,1,369,369,True
ITEM00000530,ORD0000224,Margherita Pizza,Italian,2,101,202,True
ITEM00000531,ORD0000224,Vada Sambhar,South Indian,3,121,363,True
ITEM00000532,ORD0000224,Gulab Jamun,Desserts,2,146,292,True
ITEM00000533,ORD0000225,Vada Sambhar,South Indian,2,361,722,True
ITEM00000534,ORD0000225,Cold Coffee,Beverages,1,299,299,True
ITEM00000535,ORD0000226,Pav Bhaji,Fast Food,1,178,178,True
ITEM00000536,ORD0000226,Rajma Chawal,North Indian,1,184,184,True
ITEM00000537,ORD0000226,Veg Biryani,North Indian,3,258,774,True
ITEM00000538,ORD0000227,Manchurian,Chinese,2,228,456,True
ITEM00000539,ORD0000228,Chicken Tikka,North Indian,1,408,408,False
ITEM00000540,ORD0000228,Veg Biryani,North Indian,1,231,231,True
ITEM00000541,ORD0000229,Hakka Noodles,Chinese,2,250,500,True
ITEM00000542,ORD0000229,White Sauce Pasta,Italian,2,135,270,True
ITEM00000543,ORD0000229,Paneer Butter Masala,North Indian,3,233,699,True
ITEM00000544,ORD0000230,Gulab Jamun,Desserts,2,407,814,True
ITEM00000545,ORD0000231,Schezwan Noodles,Chinese,2,268,536,True
ITEM00000546,ORD0000231,Vada Sambhar,South Indian,2,106,212,True
ITEM00000547,ORD0000231,Vada Sambhar,South Indian,2,253,506,True
ITEM00000548,ORD0000231,Chicken Biryani,North Indian,1,376,376,False
ITEM00000549,ORD0000232,Idli Sambhar,South Indian,1,150,150,True
ITEM00000550,ORD0000232,Schezwan Noodles,Chinese,1,147,147,True
ITEM00000551,ORD0000232,Chilli Paneer,Chinese,2,403,806,True
ITEM00000552,ORD0000232,Kadhi Chawal,North Indian,3,102,306,True
ITEM00000553,ORD0000233,White Sauce Pasta,Italian,2,122,244,True
ITEM00000554,ORD0000233,Rasmalai,Desserts,1,236,236,True
ITEM00000555,ORD0000234,Hakka Noodles,Chinese,1,334,334,True
ITEM00000556,ORD0000234,Chocolate Shake,Beverages,1,160,160,True
ITEM00000557,ORD0000234,Chicken Tikka,North Indian,3,291,873,False
ITEM00000558,ORD0000235,Rajma Chawal,North Indian,3,194,582,True
ITEM00000559,ORD0000235,Paneer Butter Masala,North Indian,1,408,408,True
ITEM00000560,ORD0000236,Rajma Chawal,North Indian,2,284,568,True
ITEM00000561,ORD0000237,Masala Fries,Fast Food,1,183,183,True
ITEM00000562,ORD0000238,Hyderabadi Biryani,North Indian,2,140,280,False
ITEM00000563,ORD0000238,Cold Coffee,Beverages,3,188,564,True
ITEM00000564,ORD0000238,Veg Biryani,North Indian,1,404,404,True
ITEM00000565,ORD0000239,Peri Peri Fries,Fast Food,3,225,675,True
ITEM00000566,ORD0000239,Mango Shake,Beverages,2,339,678,True
ITEM00000567,ORD0000239,Farmhouse Pizza,Italian,3,416,1248,True
ITEM00000568,ORD0000239,Chicken Tikka,North Indian,2,248,496,False
ITEM00000569,ORD0000240,Margherita Pizza,Italian,3,231,693,True
ITEM00000570,ORD0000240,Rasmalai,Desserts,2,189,378,True
ITEM00000571,ORD0000240,Ice Cream Sundae,Desserts,1,265,265,True
ITEM00000572,ORD0000241,Brownie,Desserts,3,429,1287,True
ITEM00000573,ORD0000241,Schezwan Noodles,Chinese,2,321,642,True
ITEM00000574,ORD0000242,Ice Cream Sundae,Desserts,2,86,172,True
ITEM00000575,ORD0000242,Vada Sambhar,South Indian,3,213,639,True
ITEM00000576,ORD0000243,Margherita Pizza,Italian,1,211,211,True
ITEM00000577,ORD0000244,Ice Cream Sundae,Desserts,1,337,337,True
ITEM00000578,ORD0000244,Cold Coffee,Beverages,3,128,384,True
ITEM00000579,ORD0000244,Masala Fries,Fast Food,2,407,814,True
ITEM00000580,ORD0000244,Ice Cream Sundae,Desserts,3,152,456,True
ITEM00000581,ORD0000245,Pav Bhaji,Fast Food,3,247,741,True
ITEM00000582,ORD0000245,Margherita Pizza,Italian,3,90,270,True
ITEM00000583,ORD0000246,Brownie,Desserts,1,83,83,True
ITEM00000584,ORD0000247,Mysore Dosa,South Indian,3,326,978,True
ITEM00000585,ORD0000247,Chole Bhature,North Indian,1,377,377,True
ITEM00000586,ORD0000247,Chole Bhature,North Indian,1,254,254,True
ITEM00000587,ORD0000248,Cold Coffee,Beverages,1,294,294,True
ITEM00000588,ORD0000249,Mango Shake,Beverages,1,328,328,True
ITEM00000589,ORD0000249,Margherita Pizza,Italian,3,281,843,True
ITEM00000590,ORD0000249,Chicken Biryani,North Indian,3,102,306,False
ITEM00000591,ORD0000250,Pav Bhaji,Fast Food,2,90,180,True
ITEM00000592,ORD0000251,Veg Burger,Fast Food,3,407,1221,True
ITEM00000593,ORD0000251,Tandoori Chicken,North Indian,2,152,304,False
ITEM00000594,ORD0000251,Veg Biryani,North Indian,1,88,88,True
ITEM00000595,ORD0000252,Pav Bhaji,Fast Food,3,423,1269,True
ITEM00000596,ORD0000253,Idli Sambhar,South Indian,3,143,429,True
ITEM00000597,ORD0000253,Rajma Chawal,North Indian,3,312,936,True
ITEM00000598,ORD0000253,Manchurian,Chinese,1,261,261,True
ITEM00000599,ORD0000254,Paneer Butter Masala,North Indian,3,199,597,True
ITEM00000600,ORD0000254,Brownie,Desserts,2,435,870,True
ITEM00000601,ORD0000254,Ice Cream Sundae,Desserts,2,212,424,True
ITEM00000602,ORD0000255,Chicken Biryani,North Indian,3,104,312,False
ITEM00000603,ORD0000255,Farmhouse Pizza,Italian,2,278,556,True
ITEM00000604,ORD0000256,White Sauce Pasta,Italian,1,397,397,True
ITEM00000605,ORD0000257,Gulab Jamun,Desserts,3,206,618,True
ITEM00000606,ORD0000258,Schezwan Noodles,Chinese,2,126,252,True
ITEM00000607,ORD0000258,Red Sauce Pasta,Italian,1,340,340,True
ITEM00000608,ORD0000259,Veg Biryani,North Indian,2,88,176,True
ITEM00000609,ORD0000260,Chicken Tikka,North Indian,2,447,894,False
ITEM00000610,ORD0000261,Mysore Dosa,South Indian,3,274,822,True
ITEM00000611,ORD0000262,Rasmalai,Desserts,2,247,494,True
ITEM00000612,ORD0000262,Hakka Noodles,Chinese,1,381,381,True
ITEM00000613,ORD0000263,Manchurian,Chinese,2,426,852,True
ITEM00000614,ORD0000263,Brownie,Desserts,2,375,750,True
ITEM00000615,ORD0000263,Idli Sambhar,South Indian,1,332,332,True
ITEM00000616,ORD0000264,Hyderabadi Biryani,North Indian,3,145,435,False
ITEM00000617,ORD0000264,Chole Bhature,North Indian,3,342,1026,True
ITEM00000618,ORD0000265,Masala Fries,Fast Food,1,374,374,True
ITEM00000619,ORD0000266,Masala Dosa,South Indian,2,159,318,True
ITEM00000620,ORD0000266,Cold Coffee,Beverages,3,328,984,True
ITEM00000621,ORD0000266,Butter Naan,North Indian,1,231,231,True
ITEM00000622,ORD0000266,White Sauce Pasta,Italian,2,236,472,True
ITEM00000623,ORD0000267,Brownie,Desserts,3,178,534,True
ITEM00000624,ORD0000267,Farmhouse Pizza,Italian,1,411,411,True
ITEM00000625,ORD0000267,Chicken Tikka,North Indian,2,299,598,False
ITEM00000626,ORD0000268,Gulab Jamun,Desserts,1,88,88,True
ITEM00000627,ORD0000268,Rasmalai,Desserts,1,324,324,True
ITEM00000628,ORD0000268,Hakka Noodles,Chinese,3,240,720,True
ITEM00000629,ORD0000269,Kadhi Chawal,North Indian,1,179,179,True
ITEM00000630,ORD0000270,White Sauce Pasta,Italian,2,398,796,True
ITEM00000631,ORD0000271,Red Sauce Pasta,Italian,1,370,370,True
ITEM00000632,ORD0000271,Rasmalai,Desserts,3,372,1116,True
ITEM00000633,ORD0000271,Vada Sambhar,South Indian,2,241,482,True
ITEM00000634,ORD0000271,Paneer Butter Masala,North Indian,2,236,472,True
ITEM00000635,ORD0000272,White Sauce Pasta,Italian,3,284,852,True
ITEM00000636,ORD0000272,Margherita Pizza,Italian,1,379,379,True
ITEM00000637,ORD0000273,Veg Burger,Fast Food,3,97,291,True
ITEM00000638,ORD0000273,Schezwan Noodles,Chinese,1,394,394,True
ITEM00000639,ORD0000273,Rajma Chawal,North Indian,3,212,636,True
ITEM00000640,ORD0000274,Red Sauce Pasta,Italian,2,202,404,True
ITEM00000641,ORD0000274,Chicken Biryani,North Indian,3,374,1122,False
ITEM00000642,ORD0000274,Margherita Pizza,Italian,1,272,272,True
ITEM00000643,ORD0000275,Dal Makhani,North Indian,1,151,151,True
ITEM00000644,ORD0000276,Peri Peri Fries,Fast Food,2,109,218,True
ITEM00000645,ORD0000276,Paneer Butter Masala,North Indian,1,82,82,True
ITEM00000646,ORD0000276,Margherita Pizza,Italian,2,303,606,True
ITEM00000647,ORD0000277,Veg Biryani,North Indian,2,265,530,True
ITEM00000648,ORD0000278,Chilli Paneer,Chinese,2,280,560,True
ITEM00000649,ORD0000278,Hakka Noodles,Chinese,1,359,359,True
ITEM00000650,ORD0000279,Peri Peri Fries,Fast Food,3,346,1038,True
ITEM00000651,ORD0000279,Masala Fries,Fast Food,1,166,166,True
ITEM00000652,ORD0000280,Margherita Pizza,Italian,2,402,804,True
ITEM00000653,ORD0000281,Rajma Chawal,North Indian,3,343,1029,True
ITEM00000654,ORD0000282,White Sauce Pasta,Italian,3,194,582,True
ITEM00000655,ORD0000282,Chicken Tikka,North Indian,1,312,312,False
ITEM00000656,ORD0000282,Rajma Chawal,North Indian,2,323,646,True
ITEM00000657,ORD0000283,Red Sauce Pasta,Italian,3,102,306,True
ITEM00000658,ORD0000284,Tandoori Chicken,North Indian,1,328,328,False
ITEM00000659,ORD0000284,Hyderabadi Biryani,North Indian,2,349,698,False
ITEM00000660,ORD0000284,Rasmalai,Desserts,3,421,1263,True
ITEM00000661,ORD0000284,Idli Sambhar,South Indian,3,382,1146,True
ITEM00000662,ORD0000285,Veg Burger,Fast Food,1,328,328,True
ITEM00000663,ORD0000286,Idli Sambhar,South Indian,3,136,408,True
ITEM00000664,ORD0000286,Chicken Tikka,North Indian,2,395,790,False
ITEM00000665,ORD0000286,Manchurian,Chinese,2,327,654,True
ITEM00000666,ORD0000287,Peri Peri Fries,Fast Food,2,157,314,True
ITEM00000667,ORD0000288,Brownie,Desserts,2,142,284,True
ITEM00000668,ORD0000288,Chicken Tikka,North Indian,2,363,726,False
ITEM00000669,ORD0000289,Butter Naan,North Indian,1,287,287,True
ITEM00000670,ORD0000289,Schezwan Noodles,Chinese,1,114,114,True
ITEM00000671,ORD0000289,Chicken Tikka,North Indian,2,275,550,False
ITEM00000672,ORD0000289,Ice Cream Sundae,Desserts,2,315,630,True
ITEM00000673,ORD0000290,Rajma Chawal,North Indian,1,87,87,True
ITEM00000674,ORD0000291,Mango Shake,Beverages,1,141,141,True
ITEM00000675,ORD0000291,Farmhouse Pizza,Italian,1,397,397,True
ITEM00000676,ORD0000292,Rajma Chawal,North Indian,1,161,161,True
ITEM00000677,ORD0000293,Chicken Burger,Fast Food,3,184,552,False
ITEM00000678,ORD0000293,Paneer Butter Masala,North Indian,1,371,371,True
ITEM00000679,ORD0000293,Veg Biryani,North Indian,3,207,621,True
ITEM00000680,ORD0000293,Paneer Butter Masala,North Indian,1,364,364,True
ITEM00000681,ORD0000294,Chicken Biryani,North Indian,1,195,195,False
ITEM00000682,ORD0000295,Chicken Biryani,North Indian,2,232,464,False
ITEM00000683,ORD0000295,Chicken Biryani,North Indian,2,223,446,False
ITEM00000684,ORD0000295,Paneer Butter Masala,North Indian,3,183,549,True
ITEM00000685,ORD0000295,Margherita Pizza,Italian,2,118,236,True
ITEM00000686,ORD0000296,Mango Shake,Beverages,1,140,140,True
ITEM00000687,ORD0000296,Rasmalai,Desserts,2,90,180,True
ITEM00000688,ORD0000296,Chicken Biryani,North Indian,1,316,316,False
ITEM00000689,ORD0000296,Dal Makhani,North Indian,2,214,428,True
ITEM00000690,ORD0000297,Cold Coffee,Beverages,2,199,398,True
ITEM00000691,ORD0000297,Gulab Jamun,Desserts,1,432,432,True
ITEM00000692,ORD0000297,Paneer Butter Masala,North Indian,3,373,1119,True
ITEM00000693,ORD0000298,Chocolate Shake,Beverages,2,293,586,True
ITEM00000694,ORD0000298,Peri Peri Fries,Fast Food,2,123,246,True
